direction,time_bin,time_low,time_high,samples,A_mean,A_se,B_mean,B_se,AB_mean,B2_mean,gamma_hat_mean,gamma_hat_sample_ls,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_sample_ls,B_positive_fraction,direction_rms,euclidean_B_mean,euclidean_cosine_mean,critic_seed
internal_depth4,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-0.0009641589637805481,0.00012591874929302344,-2.3019523684463205e-06,6.585800368674994e-05,0.09887415225762246,-0.034953266719037424,-7.457751877193203e-07,-7.046190842364248e-05,0.442138671875,23.76726602233176,-6.0249023445067,-0.003716963570657373,seed1
internal_depth4,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-0.000732253353173316,0.00018555883006851387,1.4545290089665652e-06,7.218935223875281e-05,0.4083972042420398,0.020148802612274204,-9.82339172391184e-08,-6.928029422081981e-05,0.46397694524495675,15.806370501298556,-4.0615850476893405,-0.003220035712787668,seed1
internal_depth4,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-0.0012038945552821654,0.0001695432682422265,-6.185266284917833e-06,5.9312885670230566e-05,-0.09574571711969421,-0.10428199901294381,-1.7269025275448375e-06,-7.168341824006625e-05,0.4195630585898709,29.84227664165746,-8.054508408048775,-0.004230669528991399,seed1
internal_depth4,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-0.0003330809048047173,0.0003159678736823211,9.969971291080185e-07,9.92477902080774e-05,3.064192164599547,0.010045534787402013,5.68957774130004e-07,-9.72537959498612e-05,0.4969818913480885,10.403700250166539,-2.815516800347948,-0.0021750951554409836,seed1
internal_depth4,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,-0.0010969384760394806,0.00020630674838854402,1.8725314800873328e-06,4.746868372633677e-05,-0.32835169766818484,0.03944772285835276,-1.9934681548115892e-06,-4.3723620766162094e-05,0.4338235294117647,19.473354023112215,-5.199996663367047,-0.004174696479334179,seed1
internal_depth4,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,-0.0009439534812552338,0.00026062497070700213,-2.159317947521643e-06,6.9903229536496e-05,-0.456843898373084,-0.030890102815554148,-1.705188018377711e-06,-7.422186543153929e-05,0.4591937069813176,31.1938260373623,-10.371477839576343,-0.00565002101479601,seed1
internal_depth4,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.001469050094184261,0.00021572700800483467,-1.0291975872813444e-05,4.851009759400994e-05,0.1409362023624569,-0.2121615165351534,-1.5497970370887541e-06,-6.909404933963685e-05,0.3791374122367101,28.397417784359,-5.69106015141534,-0.0027828455961295233,seed1
internal_depth6,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-0.0014537632345117402,0.00012524095535831632,-3.2254661654975343e-06,6.634471834368419e-05,0.06557491476072926,-0.048616773814438664,-1.8362518801764162e-06,-7.279565067467913e-05,0.41064453125,22.90287265270309,-5.77623134694295,-0.003926738353794223,seed1
internal_depth6,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-0.001603676306706861,0.00018255960670230206,-5.219118538057347e-08,7.192736650523467e-05,0.1864779201277463,-0.0007256095686024477,-1.6126181848725002e-06,-7.203174887599601e-05,0.4197886647454371,15.070643200632128,-4.287736484743332,-0.003937119756880308,seed1
internal_depth6,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-0.001298788549154123,0.0001710357214869611,-6.5058825054198355e-06,6.0573579578863876e-05,-0.08875020310816417,-0.10740462344559794,-1.986268556576536e-06,-7.358534458970355e-05,0.4011916583912612,28.844423370629467,-7.314983235274432,-0.0039160064366019565,seed1
internal_depth6,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-0.001256107338195291,0.0003127617532949445,-3.7812808916994704e-06,9.871298056892695e-05,0.8125292064185543,-0.038305812162759766,9.862206922716715e-07,-0.00010627554235232589,0.45472837022132795,10.194781792848985,-2.732265293478246,-0.0028182737563109063,seed1
internal_depth6,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,-0.0019212163386007031,0.00020065412463479083,3.3547161382232738e-06,4.745595071542756e-05,-0.187475821232839,0.0706911585933665,-5.0750458109446015e-06,-4.0746518438981015e-05,0.38786764705882354,18.43018399476371,-5.708819539998384,-0.004959300753724042,seed1
internal_depth6,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,-0.0011055413122765534,0.00026992724970171367,-4.0156588976268965e-06,7.524871324678598e-05,-0.39007080375085024,-0.05336515037083924,-2.1757275115536217e-06,-8.328003104203978e-05,0.4414945919370698,29.744627645264668,-9.033608023395931,-0.005126294987104872,seed1
internal_depth6,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.0014959123604926267,0.0002086635285872114,-9.046060448374121e-06,4.5604060080090783e-05,0.13840539514384198,-0.19836085717998012,-1.618319395119444e-06,-6.3696180976839e-05,0.3600802407221665,27.896247580640022,-5.561882523619902,-0.002681439279268493,seed1
internal_depth8,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-0.0011956255593279508,0.00011321029474017806,-4.73908412284044e-06,5.3913378048090375e-05,0.07973265496178726,-0.08790182129958929,-1.201561552033048e-06,-6.339154629377128e-05,0.405517578125,20.332133212382683,-4.321889686623763,-0.0030025943870175846,seed1
internal_depth8,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-0.0015938190519624643,0.00016025123589437742,-2.2666481756101513e-06,5.5981293528809126e-05,0.18763122568062016,-0.040489385520248604,-1.5869952870219061e-06,-6.051458988002949e-05,0.39961575408261285,13.442277230246656,-2.5708021722111303,-0.0023282637325344503,seed1
internal_depth8,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-0.0007839875992162043,0.00015942177813043382,-7.294998542966289e-06,5.17756421837128e-05,-0.14702751376070974,-0.1408963411227586,-7.953735250341107e-07,-6.636563926964538e-05,0.4116186693147964,25.57251053370031,-6.1321003147305655,-0.0036996929086828712,seed1
internal_depth8,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-0.0012755617477099076,0.0002620136296643257,-5.244624632297678e-06,6.979764190718608e-05,0.8001368028735023,-0.07514042722634894,9.766798356896406e-07,-8.028689117178128e-05,0.41448692152917505,9.31682854422487,-1.3031575927731975,-0.0010545525771334396,seed1
internal_depth8,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,-0.0018845798611784952,0.00019136606611708218,4.5403987397385556e-07,4.335863701400517e-05,-0.19112037556205258,0.01047172847770093,-4.909223273490622e-06,-4.2450557266057466e-05,0.3860294117647059,16.324043270905822,-3.7289259883520356,-0.0034919299903180935,seed1
internal_depth8,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,0.00021787896570809104,0.0002458288962238044,-4.220106166627004e-06,6.14462270018099e-05,1.9792612235788238,-0.06867966305730538,1.4044474007510543e-07,-6.988643933506388e-05,0.5093411996066863,25.885144581328507,-7.062904491185439,-0.004503709681972436,seed1
internal_depth8,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.0018059517883114986,0.00019698939339710624,-1.043157381552101e-05,4.1911063688221586e-05,0.11464444549104863,-0.24889785411131507,-2.5136448884546396e-06,-6.277421131926361e-05,0.3119358074222668,25.2496170970333,-5.182624038447109,-0.002879547413762624,seed1
internal_depth10,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-0.0007386483405262823,6.858117560486097e-05,1.5310571819136686e-06,1.9805932836839093e-05,0.1290606029351763,0.0773029573777963,-4.047700871649421e-07,-1.674381847301164e-05,0.41796875,12.782515059893226,-1.5640985802929208,-0.001065523503148116,seed1
internal_depth10,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-0.0006294241041208637,0.00010721811068414447,3.4556532843799516e-06,2.4318774804156103e-05,0.47511720678465913,0.14209816539727063,-1.9715866416249308e-08,-1.7407468235396194e-05,0.44428434197886646,8.279649236268646,-0.30642921924161637,0.0005907125023086029,seed1
internal_depth10,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-0.0008515603863038797,8.462407957665829e-05,-4.5852031825256717e-07,1.5140720832889732e-05,-0.13536062666359508,-0.030283916024429782,-9.214699867554455e-07,-1.6057761469394862e-05,0.39076464746772593,16.168949854310803,-2.8642314550242096,-0.0027776800887294906,seed1
internal_depth10,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-0.0005739242984616161,0.00018837660340177093,7.932572588258577e-06,3.5566733596588415e-05,1.7783249488061212,0.22303348624118452,8.42132609721892e-07,-1.970158842007114e-05,0.4396378269617706,6.0350848647049675,0.06598185452537038,0.0018269845616671247,seed1
internal_depth10,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,-0.0006801288898058748,0.00011177266676721734,-6.344733590532792e-07,1.4042606569158203e-05,-0.5295784611471503,-0.045182022007707164,-9.525151449737315e-07,-1.5311553287264775e-05,0.4485294117647059,9.894794922898493,-0.646665071561823,-0.0005387492872156358,seed1
internal_depth10,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,-0.0005155593324826953,0.00012255046206546057,-2.543854451790881e-06,1.5524715029807203e-05,-0.8364495822097437,-0.16385836692697556,-7.104604076126141e-07,-2.0612423933388948e-05,0.4670599803343166,15.517704229949896,-2.9745934170138755,-0.0030138799261999927,seed1
internal_depth10,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.0011943016819268935,0.00011565540118340055,1.6686459944941374e-06,1.474902364305516e-05,0.17335849432992176,0.11313603089109217,-9.318144744337898e-07,-1.1411731654066884e-05,0.31293881644934807,16.80728092179099,-2.7516556121521036,-0.002536742039875428,seed1
internal_depth12,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-0.00033203563918027257,8.268855178312978e-06,-2.8176436632586534e-07,3.902390562916971e-07,0.28710893933175513,-0.722030155062827,-4.694148496811826e-08,-9.537677889432522e-07,0.176513671875,0.8724124536553716,-0.13010105777220815,-0.002277923351815303,seed1
internal_depth12,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-0.0001643646388291893,1.4155686231031249e-05,-4.7542296456874166e-07,4.4401369950664973e-07,1.8194316269183641,-1.0707394053313923,7.129082904072965e-08,-1.3948596286442487e-06,0.3266090297790586,0.896584377631485,-0.0336584014903958,-0.0001399891488939184,seed1
internal_depth12,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-0.000505367825243309,6.274565070459854e-06,-8.156714609663532e-08,3.346487846067263e-07,-0.22808683452788214,-0.24373955576289238,-3.7190186057302103e-07,-4.977830767999969e-07,0.02135054617676266,0.8466992952567948,-0.22979997057197643,-0.004488042026334828,seed1
internal_depth12,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,3.623601593351766e-05,2.490818566602538e-05,-1.0119485216085707e-06,6.173878380317136e-07,-28.16600755869201,-1.6390807516305326,-7.527973656015339e-08,-2.6412848812488576e-06,0.4879275653923541,0.910097279133871,-0.07757253792151898,-0.0013907626509843127,seed1
internal_depth12,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,-0.00034763398702232414,1.2311847522372367e-05,1.4748362359190082e-08,2.8561857662621454e-07,-1.0360943529436466,0.05163656556727079,-3.712721277934584e-07,-2.561218519078691e-07,0.1792279411764706,0.8840584203028843,0.006461682712303146,0.0010027212013614594,seed1
internal_depth12,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,-0.00048825456155495535,9.618789209971905e-06,-1.438712774858815e-07,3.3239396043894755e-07,-0.8832265424947737,-0.43283360893769024,-6.595017137589455e-07,-6.201365154107015e-07,0.028515240904621434,0.9057107860222291,-0.2708263522748457,-0.005016402850270044,seed1
internal_depth12,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.0005228243840909075,7.991178893931902e-06,-1.8013182583231844e-08,3.369488409544002e-07,0.39600743128028887,-0.05345969593547169,-5.6851767401183775e-08,-3.7297520612088316e-07,0.014042126379137413,0.7819289579130695,-0.18795059224517796,-0.0039490821888803485,seed1
x800_parallel_to_strong,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-0.00036269350781493667,3.358320842916879e-05,-4.0816037465583194e-07,4.7500181635967984e-06,0.2628401064019913,-0.08592817134551031,-6.239514612182238e-08,-5.566338912908406e-06,0.362548828125,7.070701010837201,-0.24723641906241767,-0.002693327305839469,seed1
x800_parallel_to_strong,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-6.94090225848608e-05,7.737017251250008e-06,-2.655087311152154e-08,1.293892606201034e-07,4.308520867978174,-0.2052015212412172,3.669595484174813e-08,-1.8249100684319518e-07,0.42267050912584053,0.5248602597955655,-0.06920774547228528,-0.0020803195924294898,seed1
x800_parallel_to_strong,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-0.0006658803490507947,6.717365497649581e-05,-8.026544075333167e-07,9.526656384052347e-06,-0.17310579550259925,-0.08425352769907421,-5.969056951738038e-07,-1.1131965199118993e-05,0.30039721946375375,10.069401854367575,-0.4312759912643321,-0.003327032399841245,seed1
x800_parallel_to_strong,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-1.9774958752256115e-05,1.1627410649271952e-05,-2.71185305220236e-07,1.3464135065160873e-07,51.61193565391887,-2.014130903380059,3.9974542002287854e-08,-6.770119610921988e-07,0.5100603621730382,0.3792458011392263,-0.09045609088151499,-0.0036726300658744353,seed1
x800_parallel_to_strong,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,-0.00011475484928486915,1.0124444640946183e-05,1.9694786357603559e-07,1.245909357199966e-07,-3.1387049269786824,1.5807559549809678,-9.583384836981817e-08,2.6930479143203617e-07,0.3428308823529412,0.6290905778407931,-0.049795194611279466,-0.0006255800606240885,seed1
x800_parallel_to_strong,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,-0.0001887400113034302,1.2014096863913692e-05,2.1282717671621978e-08,1.8227073169760756e-07,-2.2848329046997753,0.11676431796483171,-1.9840704589597797e-07,-1.3970529635435312e-07,0.2743362831858407,1.2523911096091889,-0.3551143885151947,-0.004506529308370656,seed1
x800_parallel_to_strong,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.001152592208117063,0.00013342124348951652,-1.6431198602248142e-06,1.9058492099643894e-05,0.17963191135291026,-0.08621457834303249,-8.511980194210567e-07,-2.2344731820093526e-05,0.32698094282848544,14.25551538201924,-0.5089654095149566,-0.0021238745703784454,seed1
x800_orthogonal_to_strong,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,1.196469985309534e-06,3.366826772556701e-05,-3.7153127772099184e-06,4.641897902008106e-06,-79.67638248838048,-0.8003865779991967,-2.2955146544447734e-10,-1.207252345642785e-05,0.50048828125,8.144761961365136,-30.209429508749963,-0.06117790727482766,seed1
x800_orthogonal_to_strong,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,3.893775881650991e-05,5.161004440500144e-05,-4.575564852028493e-06,5.544460847396479e-06,-7.680211479096266,-0.8252497362619213,-2.480483991630481e-08,-1.4695590551453558e-05,0.5235350624399616,5.478597900758467,-14.942516801250772,-0.048791649906513516,seed1
x800_orthogonal_to_strong,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-3.781910267931766e-05,4.291554599193344e-05,-2.8260154486238845e-06,3.708861133240185e-06,-3.0478710325145646,-0.7619631329132517,-1.0148930086520478e-08,-9.360892030487974e-06,0.4766633565044687,10.192429892273378,-45.99180898095121,-0.07398236995647119,seed1
x800_orthogonal_to_strong,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-0.00012169827002236972,8.963072696630251e-05,-8.284035913256365e-06,7.992242014918752e-06,8.386511151660072,-1.0365096424498825,2.3360585669933056e-07,-2.4560313841431435e-05,0.5,3.3502439544939144,-6.25946974409538,-0.03680101939848547,seed1
x800_orthogonal_to_strong,q1,0.25,0.5,1088,0.00036018161084511494,0.00033862784168214925,0.0001856953072226187,5.487862350344774e-05,-1.1874947832228818e-06,3.308160773391756e-06,1.9396376582274926,-0.3589592116484048,9.928532263913986e-08,-5.6831503398375636e-06,0.5450367647058824,6.868948743021208,-22.875374131041635,-0.05974632520520825,seed1
x800_orthogonal_to_strong,q2,0.5,0.75,1017,0.0004312393882594849,0.000286141070446816,8.82990844338842e-05,5.4798444510306526e-05,-1.2271321298292125e-06,3.0587121613929936e-06,4.8838489212465666,-0.40119241859958277,6.835935799841946e-08,-5.512976421051419e-06,0.5063913470993117,10.304292166144686,-46.774801996488016,-0.07818333095180614,seed1
x800_orthogonal_to_strong,q3,0.75,1.0,997,-0.0002070423413545394,0.0003381658963344015,-0.0001664672433955928,6.60438340785651e-05,-4.456972655458572e-06,4.372052210841583e-06,1.2437422349964906,-1.0194234744970354,4.12201925391915e-08,-1.328599752175875e-05,0.4463390170511535,10.077044357909413,-45.193108984159906,-0.06969713692512146,seed1
v500_parallel_to_strong,overall,0.0,1.0,4096,-9.533040018538941e-05,0.00034872710433799236,-4.5171448770586764e-05,3.1194181023033546e-06,-2.981419685651112e-08,4.188796005515827e-08,2.1104127226369473,-0.7117605349425382,6.57196479247396e-09,-1.015163537681921e-07,0.367919921875,0.36971905618339845,-0.0426820749336585,-0.0013053341013384025,seed1
v500_parallel_to_strong,high_noise,0.0,0.5,2082,-0.0002990502222328412,0.0006518985409918579,-4.164381151652892e-05,5.434595851599031e-06,2.5595746599562754e-08,6.319619257574666e-08,7.181144360768818,0.40502039056995104,2.3172975139656854e-08,-1.2004699376818966e-08,0.4116234390009606,0.31695532725379466,-0.002421654114178959,0.0003950283899737896,seed1
v500_parallel_to_strong,low_noise,0.5,1.0,2014,0.00011526774753198627,0.0002211967769172874,-4.8818191949806445e-05,2.9465403922679433e-06,-8.709498249481595e-08,1.9860283735463622e-08,-2.3611637983336515,-4.385384602501642,-1.3637541914524817e-08,-1.9405024872509442e-07,0.3227408142999007,0.41730922517433816,-0.08430183468845313,-0.003063107044194403,seed1
v500_parallel_to_strong,q0,0.0,0.25,994,-0.0010206238986803424,0.0013141632020710816,-2.4965072934059283e-05,9.358505798582956e-06,5.562334359112235e-08,8.759181423323895e-08,40.88207157960786,0.635029015873662,5.0336645270994446e-08,2.3654872948874334e-08,0.4708249496981891,0.27175976585164774,0.00608095081848766,0.0012230794901894185,seed1
